date,code,ticker,name,sector,bucket,entry_close
2026-08-25,6328,6328.T,荏原実業,機械,ma200_touch,2417.0
2026-08-25,6328,6328.T,荏原実業,機械,ma240_touch,2417.0
2026-08-25,6333,6333.T,ＴＥＩＫＯＫＵ,機械,retest_52w,3375.0
2026-08-25,6333,6333.T,ＴＥＩＫＯＫＵ,機械,ma25_touch,3375.0
2026-08-25,6339,6339.T,新東工業,機械,ma25_touch,1208.0
2026-08-25,6371,6371.T,椿本チエイン,機械,ma25_touch,2689.0
2026-08-25,6419,6419.T,マースグループホールディングス,機械,retest_52w,3175.0
2026-08-25,6420,6420.T,ガリレイホールディングス,機械,retest_52w,3540.0
2026-08-25,6430,6430.T,ダイコク電機,機械,retest_52w,2502.0
2026-08-25,6432,6432.T,竹内製作所,機械,ma25_touch,7550.0
2026-08-25,6454,6454.T,マックス,機械,ma25_touch,1817.0
2026-08-25,6459,6459.T,だいわ,機械,retest_52w,1691.0
2026-08-25,6459,6459.T,だいわ,機械,ma25_touch,1691.0
2026-08-25,6459,6459.T,だいわ,機械,ma240_touch,1691.0
2026-08-25,6490,6490.T,ＰＩＬＬＡＲ,機械,ma25_touch,10300.0
2026-08-25,6503,6503.T,三菱電機,電気機器,ma25_touch,5614.0
2026-08-25,6504,6504.T,富士電機,電気機器,ma25_touch,14010.0
2026-08-25,6505,6505.T,東洋電機製造,電気機器,ma25_touch,2444.0
2026-08-25,6517,6517.T,デンヨー,電気機器,ma25_touch,4095.0
2026-08-25,6564,6564.T,ミダックホールディングス,サービス業,retest_52w,2050.0
2026-08-25,6574,6574.T,コンヴァノ,サービス業,retest_52w,119.0
2026-08-25,6644,6644.T,大崎電気工業,電気機器,ma25_touch,1530.0
2026-08-25,6644,6644.T,大崎電気工業,電気機器,ma200_touch,1530.0
2026-08-25,6652,6652.T,ＩＤＥＣ,電気機器,ma25_touch,3610.0
2026-08-25,6701,6701.T,日本電気,電気機器,retest_52w,4650.0
2026-08-25,6724,6724.T,セイコーエプソン,電気機器,ma25_touch,3117.0
2026-08-25,6745,6745.T,ホーチキ,電気機器,ma25_touch,2034.0
2026-08-25,6752,6752.T,パナソニック　ホールディングス,電気機器,ma25_touch,4311.0
2026-08-25,6807,6807.T,日本航空電子工業,電気機器,retest_52w,2421.0
2026-08-25,6809,6809.T,ＴＯＡ,電気機器,ma25_touch,1690.0
2026-08-25,6809,6809.T,ＴＯＡ,電気機器,ma200_touch,1690.0
2026-08-25,6845,6845.T,アズビル,電気機器,retest_52w,1517.0
2026-08-25,6861,6861.T,キーエンス,電気機器,ma25_touch,82250.0
2026-08-25,6882,6882.T,三社電機製作所,電気機器,ma25_touch,1185.0
2026-08-25,6908,6908.T,イリソ電子工業,電気機器,retest_52w,2779.0
2026-08-25,6923,6923.T,スタンレー電気,電気機器,ma25_touch,3610.0
2026-08-25,6932,6932.T,遠藤照明,電気機器,ma25_touch,2556.0
2026-08-25,6932,6932.T,遠藤照明,電気機器,ma200_touch,2556.0
2026-08-25,6946,6946.T,日本アビオニクス,電気機器,ma200_touch,5820.0
2026-08-25,6960,6960.T,フクダ電子,電気機器,ma25_touch,11840.0
2026-08-25,6962,6962.T,大真空,電気機器,ma25_touch,792.0
2026-08-25,6988,6988.T,日東電工,化学,retest_52w,3381.0
2026-08-25,7128,7128.T,ユニソルホールディングス,卸売業,ma25_touch,2821.0
2026-08-25,7201,7201.T,日産自動車,輸送用機器,retest_52w,323.8
2026-08-25,7220,7220.T,武蔵精密工業,輸送用機器,retest_52w,3210.0
2026-08-25,7231,7231.T,トピー工業,輸送用機器,ma240_touch,3045.0
2026-08-25,7236,7236.T,ティラド,輸送用機器,ma25_touch,1560.0
2026-08-25,7238,7238.T,曙ブレーキ工業,輸送用機器,retest_52w,108.0
2026-08-25,7240,7240.T,ＮＯＫ,輸送用機器,ma25_touch,2997.5
2026-08-25,7240,7240.T,ＮＯＫ,輸送用機器,ma200_touch,2997.5
2026-08-25,7256,7256.T,河西工業,輸送用機器,ma25_touch,420.0
2026-08-25,7259,7259.T,アイシン,輸送用機器,retest_52w,2248.0
2026-08-25,7261,7261.T,マツダ,輸送用機器,ma25_touch,1203.0
2026-08-25,7276,7276.T,小糸製作所,電気機器,ma25_touch,2682.0
2026-08-25,7278,7278.T,エクセディ,輸送用機器,ma25_touch,6200.0
2026-08-25,7282,7282.T,豊田合成,輸送用機器,ma25_touch,5314.0
2026-08-25,7309,7309.T,シマノ,輸送用機器,ma25_touch,20075.0
2026-08-25,7313,7313.T,テイ・エス　テック,輸送用機器,retest_52w,1846.0
2026-08-25,7337,7337.T,ひろぎんホールディングス,銀行業,ma25_touch,2317.0
2026-08-25,7350,7350.T,おきなわフィナンシャルグループ,銀行業,ma25_touch,7570.0
2026-08-25,7354,7354.T,ダイレクトマーケティングミックス,サービス業,ma25_touch,362.0
2026-08-25,7380,7380.T,十六フィナンシャルグループ,銀行業,ma25_touch,2515.0
2026-08-25,7381,7381.T,ＣＣＩグループ,銀行業,ma25_touch,1211.0
2026-08-25,7389,7389.T,あいちフィナンシャルグループ,銀行業,ma25_touch,1806.0
2026-08-25,7421,7421.T,カッパ・クリエイト,小売業,retest_52w,1620.0
2026-08-25,7453,7453.T,良品計画,小売業,ma25_touch,4289.0
2026-08-25,7510,7510.T,たけびし,卸売業,ma25_touch,2760.0
2026-08-25,7606,7606.T,ユナイテッドアローズ,小売業,ma25_touch,2514.0
2026-08-25,7609,7609.T,ダイトロン,卸売業,ma25_touch,3970.0
2026-08-25,7613,7613.T,シークス,卸売業,ma25_touch,1573.0
2026-08-25,7715,7715.T,長野計器,精密機器,ma25_touch,3855.0
2026-08-25,7716,7716.T,ナカニシ,精密機器,ma25_touch,3205.0
2026-08-25,7721,7721.T,東京計器,精密機器,ma25_touch,7190.0
2026-08-25,7734,7734.T,理研計器,精密機器,retest_52w,3330.0
